Index	Reagents	Products	Rule	Energy Change
10247_0	['C(CO)(CC(C(CO)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CC(CO)N)O)O)O']	Strecker Degradation, CC	-49.51
10248_0	['C(C(C(CO)O)O)(CCO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CCO)N)O)O)O']	Strecker Degradation, CC	-52.53
10249_0	['C(C(C(CO)O)O)(CCO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(C(CCO)N)O)O)O']	Strecker Degradation, CC	-52.53
10250_0	['C(C(C(CO)O)O)(CCO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(CCO)N)O)O)O']	Strecker Degradation, CC	-48.78
10251_0	['C(C(C(CO)O)O)(CCO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(CCO)N)O)O)O']	Strecker Degradation, CC	-40.48
10252_0	['C(C(C(CO)O)O)(CCO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(CCO)N)O)O)O']	Strecker Degradation, CC	-49.51
10253_0	['C(C(CO)O)(CC(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CC(C(CO)O)N)O)O']	Strecker Degradation, CC	-52.53
10254_0	['C(C(CO)O)(CC(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CC(C(CO)O)N)O)O']	Strecker Degradation, CC	-52.53
10255_0	['C(C(CO)O)(CC(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CC(C(CO)O)N)O)O']	Strecker Degradation, CC	-48.78
10256_0	['C(C(CO)O)(CC(CO)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CC(C(CO)O)N)O)O']	Strecker Degradation, CC	-40.48
10257_0	['C(C(CO)O)(CC(CO)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CC(C(CO)O)N)O)O']	Strecker Degradation, CC	-49.51
10258_0	['C(C)(C(C(C(CO)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'CC(C(C(C(CO)O)O)O)N']	Strecker Degradation, CC	-52.53
10259_0	['C(C)(C(C(C(CO)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'CC(C(C(C(CO)O)O)O)N']	Strecker Degradation, CC	-52.53
10260_0	['C(C)(C(C(C(CO)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'CC(C(C(C(CO)O)O)O)N']	Strecker Degradation, CC	-48.78
10261_0	['C(C)(C(C(C(CO)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'CC(C(C(C(CO)O)O)O)N']	Strecker Degradation, CC	-40.48
10262_0	['C(C)(C(C(C(CO)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'CC(C(C(C(CO)O)O)O)N']	Strecker Degradation, CC	-49.51
10263_0	['C(CC(C(C(CO)O)O)=O)(O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(C(CO)O)O)N)(O)=O']	Strecker Degradation, CC	-52.53
10264_0	['C(CC(C(C(CO)O)O)=O)(O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CC(C(C(CO)O)O)N)(O)=O']	Strecker Degradation, CC	-52.53
10265_0	['C(CC(C(C(CO)O)O)=O)(O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CC(C(C(CO)O)O)N)(O)=O']	Strecker Degradation, CC	-48.78
10266_0	['C(CC(C(C(CO)O)O)=O)(O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CC(C(C(CO)O)O)N)(O)=O']	Strecker Degradation, CC	-40.48
10267_0	['C(CC(C(C(CO)O)O)=O)(O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(C(C(CO)O)O)N)(O)=O']	Strecker Degradation, CC	-49.51
10268_0	['C(C(C(CC(CO)O)=O)O)(O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CC(CO)O)N)O)(O)=O']	Strecker Degradation, CC	-52.53
10269_0	['C(C(C(CC(CO)O)=O)O)(O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(CC(CO)O)N)O)(O)=O']	Strecker Degradation, CC	-52.53
10270_0	['C(C(C(CC(CO)O)=O)O)(O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CC(CO)O)N)O)(O)=O']	Strecker Degradation, CC	-48.78
10271_0	['C(C(C(CC(CO)O)=O)O)(O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CC(CO)O)N)O)(O)=O']	Strecker Degradation, CC	-40.48
10272_0	['C(C(C(CC(CO)O)=O)O)(O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CC(CO)O)N)O)(O)=O']	Strecker Degradation, CC	-49.51
10273_0	['C(CC(C(O)=O)O)(C(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CC(C(CO)O)N)O)(O)=O']	Strecker Degradation, CC	-52.53
10274_0	['C(CC(C(O)=O)O)(C(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CC(C(CO)O)N)O)(O)=O']	Strecker Degradation, CC	-52.53
10275_0	['C(CC(C(O)=O)O)(C(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CC(C(CO)O)N)O)(O)=O']	Strecker Degradation, CC	-48.78
10276_0	['C(CC(C(O)=O)O)(C(CO)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CC(C(CO)O)N)O)(O)=O']	Strecker Degradation, CC	-40.48
10277_0	['C(CC(C(O)=O)O)(C(CO)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CC(C(CO)O)N)O)(O)=O']	Strecker Degradation, CC	-49.51
10278_0	['C(C(C(C(O)=O)O)O)(CCO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CCO)N)O)O)(O)=O']	Strecker Degradation, CC	-52.53
10279_0	['C(C(C(C(O)=O)O)O)(CCO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(C(CCO)N)O)O)(O)=O']	Strecker Degradation, CC	-52.53
10280_0	['C(C(C(C(O)=O)O)O)(CCO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(CCO)N)O)O)(O)=O']	Strecker Degradation, CC	-48.78
10281_0	['C(C(C(C(O)=O)O)O)(CCO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(CCO)N)O)O)(O)=O']	Strecker Degradation, CC	-40.48
10282_0	['C(C(C(C(O)=O)O)O)(CCO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(CCO)N)O)O)(O)=O']	Strecker Degradation, CC	-49.51
10283_0	['C(C(C(CC(CO)=O)O)O)(O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CC(CO)N)O)O)(O)=O']	Strecker Degradation, CC	-52.53
10284_0	['C(C(C(CC(CO)=O)O)O)(O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(CC(CO)N)O)O)(O)=O']	Strecker Degradation, CC	-52.53
10285_0	['C(C(C(CC(CO)=O)O)O)(O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CC(CO)N)O)O)(O)=O']	Strecker Degradation, CC	-48.78
10286_0	['C(C(C(CC(CO)=O)O)O)(O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CC(CO)N)O)O)(O)=O']	Strecker Degradation, CC	-40.48
10287_0	['C(C(C(CC(CO)=O)O)O)(O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CC(CO)N)O)O)(O)=O']	Strecker Degradation, CC	-49.51
10288_0	['C(C(C(C(C(C)=O)O)O)O)(O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(C(C)N)O)O)O)(O)=O']	Strecker Degradation, CC	-52.53
10289_0	['C(C(C(C(C(C)=O)O)O)O)(O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(C(C(C)N)O)O)O)(O)=O']	Strecker Degradation, CC	-52.53
10290_0	['C(C(C(C(C(C)=O)O)O)O)(O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(C(C)N)O)O)O)(O)=O']	Strecker Degradation, CC	-48.78
10291_0	['C(C(C(C(C(C)=O)O)O)O)(O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(C(C)N)O)O)O)(O)=O']	Strecker Degradation, CC	-40.48
10292_0	['C(C(C(C(C(C)=O)O)O)O)(O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(C(C)N)O)O)O)(O)=O']	Strecker Degradation, CC	-49.51
10293_0	['C1(CC(C(C1(CO)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C1(C(C(CC1N)O)O)O)O']	Strecker Degradation, CC	-30.27
10294_0	['C1(CC(C(C1(CO)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C1(C(C(CC1N)O)O)O)O']	Strecker Degradation, CC	-30.27
10295_0	['C1(CC(C(C1(CO)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C1(C(C(CC1N)O)O)O)O']	Strecker Degradation, CC	-26.52
10296_0	['C1(CC(C(C1(CO)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C1(C(C(CC1N)O)O)O)O']	Strecker Degradation, CC	-18.22
10297_0	['C1(CC(C(C1(CO)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C1(C(C(CC1N)O)O)O)O']	Strecker Degradation, CC	-27.25
10298_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(CO)(C(CO)O)O)N)=O']	Strecker Degradation, CC	-52.53
10299_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CC(C(CO)(C(CO)O)O)N)=O']	Strecker Degradation, CC	-52.53
10300_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CC(C(CO)(C(CO)O)O)N)=O']	Strecker Degradation, CC	-48.78
10301_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CC(C(CO)(C(CO)O)O)N)=O']	Strecker Degradation, CC	-40.48
10302_0	['C(CC(C(CO)(C(CO)O)O)=O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(C(CO)(C(CO)O)O)N)=O']	Strecker Degradation, CC	-49.51
10303_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)(C(CC(CO)O)N)O)=O']	Strecker Degradation, CC	-52.53
10304_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CO)(C(CC(CO)O)N)O)=O']	Strecker Degradation, CC	-52.53
10305_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CO)(C(CC(CO)O)N)O)=O']	Strecker Degradation, CC	-48.78
10306_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CO)(C(CC(CO)O)N)O)=O']	Strecker Degradation, CC	-40.48
10307_0	['C(C(C(CC(CO)O)=O)(CO)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)(C(CC(CO)O)N)O)=O']	Strecker Degradation, CC	-49.51
10308_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CC(C(CO)(CO)O)N)O)=O']	Strecker Degradation, CC	-52.53
10309_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CC(C(CO)(CO)O)N)O)=O']	Strecker Degradation, CC	-52.53
10310_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CC(C(CO)(CO)O)N)O)=O']	Strecker Degradation, CC	-48.78
10311_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CC(C(CO)(CO)O)N)O)=O']	Strecker Degradation, CC	-40.48
10312_0	['C(CC(C=O)O)(C(CO)(CO)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CC(C(CO)(CO)O)N)O)=O']	Strecker Degradation, CC	-49.51
10313_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)(C(C(CCO)N)O)O)=O']	Strecker Degradation, CC	-52.53
10314_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CO)(C(C(CCO)N)O)O)=O']	Strecker Degradation, CC	-52.53
10315_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CO)(C(C(CCO)N)O)O)=O']	Strecker Degradation, CC	-48.78
10316_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CO)(C(C(CCO)N)O)O)=O']	Strecker Degradation, CC	-40.48
10317_0	['C(C(CO)(C(C(CCO)=O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)(C(C(CCO)N)O)O)=O']	Strecker Degradation, CC	-49.51
10318_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CO)(C(CCO)N)O)O)=O']	Strecker Degradation, CC	-52.53
10319_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(CO)(C(CCO)N)O)O)=O']	Strecker Degradation, CC	-52.53
10320_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CO)(C(CCO)N)O)O)=O']	Strecker Degradation, CC	-48.78
10321_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CO)(C(CCO)N)O)O)=O']	Strecker Degradation, CC	-40.48
10322_0	['C(C(CO)(C(C=O)O)O)(CCO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CO)(C(CCO)N)O)O)=O']	Strecker Degradation, CC	-49.51
10323_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)(C(CC(CO)N)O)O)=O']	Strecker Degradation, CC	-52.53
10324_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CO)(C(CC(CO)N)O)O)=O']	Strecker Degradation, CC	-52.53
10325_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CO)(C(CC(CO)N)O)O)=O']	Strecker Degradation, CC	-48.78
10326_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CO)(C(CC(CO)N)O)O)=O']	Strecker Degradation, CC	-40.48
10327_0	['C(C(CO)(C(CC(CO)=O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)(C(CC(CO)N)O)O)=O']	Strecker Degradation, CC	-49.51
10328_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)(C(C(C(C)N)O)O)O)=O']	Strecker Degradation, CC	-52.53
10329_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CO)(C(C(C(C)N)O)O)O)=O']	Strecker Degradation, CC	-52.53
10330_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CO)(C(C(C(C)N)O)O)O)=O']	Strecker Degradation, CC	-48.78
10331_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CO)(C(C(C(C)N)O)O)O)=O']	Strecker Degradation, CC	-40.48
10332_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)(C(C(C(C)N)O)O)O)=O']	Strecker Degradation, CC	-49.51
10333_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CO)(C(C)N)O)O)O)=O']	Strecker Degradation, CC	-52.53
10334_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(C(CO)(C(C)N)O)O)O)=O']	Strecker Degradation, CC	-52.53
10335_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(CO)(C(C)N)O)O)O)=O']	Strecker Degradation, CC	-48.78
10336_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(CO)(C(C)N)O)O)O)=O']	Strecker Degradation, CC	-40.48
10337_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(CO)(C(C)N)O)O)O)=O']	Strecker Degradation, CC	-49.51
10338_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)(CC(C(CO)O)N)O)=O']	Strecker Degradation, CC	-52.53
10339_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CO)(CC(C(CO)O)N)O)=O']	Strecker Degradation, CC	-52.53
10340_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CO)(CC(C(CO)O)N)O)=O']	Strecker Degradation, CC	-48.78
10341_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CO)(CC(C(CO)O)N)O)=O']	Strecker Degradation, CC	-40.48
10342_0	['C(C(CO)(CC(C(CO)O)=O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)(CC(C(CO)O)N)O)=O']	Strecker Degradation, CC	-49.51
10343_0	['C(C(C(CO)O)N)(O)=O', 'C(CO)(C(C(C(CO)O)O)NC)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'CNC(C(C(CO)O)O)C(CO)N']	Strecker Degradation, CC	-24.96
10344_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(CO)O)NC)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(C(CO)O)NC)N)=O']	Strecker Degradation, CC	-16.77
10345_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CC(CO)O)=O)NC)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CC(CO)O)N)NC)=O']	Strecker Degradation, CC	-52.53
10346_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C=O)O)(C(CO)NC)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CC(C(CO)NC)N)O)=O']	Strecker Degradation, CC	-24.96
10347_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C=O)O)NC)(CCO)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CCO)N)NC)O)=O']	Strecker Degradation, CC	-24.96
10348_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(C(C(C)=O)NC)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(C(C)N)NC)O)O)=O']	Strecker Degradation, CC	-24.96
10349_0	['C(C(C(CO)O)N)(O)=O', 'C(CN)(CC(C(CO)O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CC(CN)N)O)O)O']	Strecker Degradation, CC	-24.96
10350_0	['C(C(C(CO)O)N)(O)=O', 'C(CCO)(CC(C=O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CC(CCO)N)=O)=O']	Strecker Degradation, CC	-44.34
10351_0	['C(C(C(CO)O)N)(O)=O', 'C(CO)(CCC(C=O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CCC(CO)N)=O)=O']	Strecker Degradation, CC	-52.53
10352_0	['C(C(C(CO)O)N)(O)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CC(C(C)N)O)=O)=O']	Strecker Degradation, CC	-52.53
10353_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(CC(CO)=O)N)=O']	Strecker Degradation, CC	-44.34
10354_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(CC(CO)=O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(CC(CO)N)=O)=O']	Strecker Degradation, CC	-52.53
10355_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(C(C)=O)O)N)=O']	Strecker Degradation, CC	4.42
10356_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(C(C)N)O)=O)=O']	Strecker Degradation, CC	-8.4
10357_0	['C(C(C(CO)O)N)(O)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(CC=O)N)O)=O']	Strecker Degradation, CC	-39.7
10358_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CC(C)=O)N)O)=O']	Strecker Degradation, CC	-52.53
10359_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CC(C)N)=O)O)=O']	Strecker Degradation, CC	-109.48
10360_0	['C(C(C(CO)O)N)(O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CCC(C(C=O)O)N)=O']	Strecker Degradation, CC	-52.53
