Index	Reagents	Products	Rule	Energy Change
9879_0	['C(CO)=O', 'C(CNCC(O)=O)=O']	['C(=O)=O', 'C=O', 'C(CNCCO)=O']	Strecker Degradation, HC	-38.3
9880_0	['C(CO)=O', 'C(CNCC(O)=O)(C(CO)O)=O']	['C(=O)=O', 'C=O', 'C(CNCCO)(C(CO)O)=O']	Strecker Degradation, HC	-38.3
9881_0	['C(CO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CN)O']	Strecker Degradation, HC	-53.32
9882_0	['C(CO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(CN)O', 'C(C(C(C(CO)O)O)O)=O']	Strecker Degradation, HC	-53.32
9883_0	['C(CO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CN)O']	Strecker Degradation, HC	-49.57
9884_0	['C(CO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CN)O']	Strecker Degradation, HC	-41.27
9885_0	['C(CO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CN)O']	Strecker Degradation, HC	-50.3
9886_0	['C(CO)=O', 'C(C(C(CO)NCC(O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CO)NCCO)O)=O']	Strecker Degradation, HC	-38.3
9887_0	['C(C(C(CO)O)O)=O', 'C(CNCC(O)=O)=O']	['C(=O)=O', 'C=O', 'C(CNCC(C(CO)O)O)=O']	Strecker Degradation, HC	-35.28
9888_0	['C(C(C(CO)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CN)O)O)O']	Strecker Degradation, HC	-61.26
9889_0	['C(C(C(CO)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(CN)O)O)O', 'C(C(C(C(CO)O)O)O)=O']	Strecker Degradation, HC	-61.26
9890_0	['C(C(C(CO)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CN)O)O)O']	Strecker Degradation, HC	-57.51
9891_0	['C(C(C(CO)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CN)O)O)O']	Strecker Degradation, HC	-49.21
9892_0	['C(C(C(CO)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CN)O)O)O']	Strecker Degradation, HC	-58.23
9893_0	['C(CC(C(C(CO)O)O)=O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CO)O)O)(CCN)=O']	Strecker Degradation, HC	-48.43
9894_0	['C(CC(C(C(CO)O)O)=O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(CO)O)O)(CCN)=O', 'C(C(C(C(CO)O)O)O)=O']	Strecker Degradation, HC	-48.43
9895_0	['C(CC(C(C(CO)O)O)=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CO)O)O)(CCN)=O']	Strecker Degradation, HC	-44.68
9896_0	['C(CC(C(C(CO)O)O)=O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CO)O)O)(CCN)=O']	Strecker Degradation, HC	-36.38
9897_0	['C(CC(C(C(CO)O)O)=O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CO)O)O)(CCN)=O']	Strecker Degradation, HC	-45.41
9898_0	['C(C(C(CC(CO)O)=O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CN)O)(CC(CO)O)=O']	Strecker Degradation, HC	-4.31
9899_0	['C(C(C(CC(CO)O)=O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(CN)O)(CC(CO)O)=O', 'C(C(C(C(CO)O)O)O)=O']	Strecker Degradation, HC	-4.31
9900_0	['C(C(C(CC(CO)O)=O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CN)O)(CC(CO)O)=O']	Strecker Degradation, HC	-0.56
9902_0	['C(C(C(CC(CO)O)=O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CN)O)(CC(CO)O)=O']	Strecker Degradation, HC	-1.28
9903_0	['C(CC(C=O)O)(C(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)O)(CC(CN)O)=O']	Strecker Degradation, HC	-61.26
9904_0	['C(CC(C=O)O)(C(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)(CC(CN)O)=O', 'C(C(C(C(CO)O)O)O)=O']	Strecker Degradation, HC	-61.26
9905_0	['C(CC(C=O)O)(C(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CO)O)(CC(CN)O)=O']	Strecker Degradation, HC	-57.51
9906_0	['C(CC(C=O)O)(C(CO)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CO)O)(CC(CN)O)=O']	Strecker Degradation, HC	-49.21
9907_0	['C(CC(C=O)O)(C(CO)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)O)(CC(CN)O)=O']	Strecker Degradation, HC	-58.23
9908_0	['C(C(C(C=O)O)O)(CCO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CN)O)O)(CCO)=O']	Strecker Degradation, HC	-61.26
9909_0	['C(C(C(C=O)O)O)(CCO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(CN)O)O)(CCO)=O', 'C(C(C(C(CO)O)O)O)=O']	Strecker Degradation, HC	-61.26
9910_0	['C(C(C(C=O)O)O)(CCO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CN)O)O)(CCO)=O']	Strecker Degradation, HC	-57.51
9911_0	['C(C(C(C=O)O)O)(CCO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CN)O)O)(CCO)=O']	Strecker Degradation, HC	-49.21
9912_0	['C(C(C(C=O)O)O)(CCO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CN)O)O)(CCO)=O']	Strecker Degradation, HC	-58.23
9913_0	['C(C(C(CC(CO)=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CO)(CC(C(CN)O)O)=O']	Strecker Degradation, HC	-61.26
9914_0	['C(C(C(CC(CO)=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(CO)(CC(C(CN)O)O)=O', 'C(C(C(C(CO)O)O)O)=O']	Strecker Degradation, HC	-61.26
9915_0	['C(C(C(CC(CO)=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CO)(CC(C(CN)O)O)=O']	Strecker Degradation, HC	-57.51
9916_0	['C(C(C(CC(CO)=O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CO)(CC(C(CN)O)O)=O']	Strecker Degradation, HC	-49.21
9917_0	['C(C(C(CC(CO)=O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CO)(CC(C(CN)O)O)=O']	Strecker Degradation, HC	-58.23
9918_0	['C(C(C(C(C(C)=O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C)(C(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-61.26
9919_0	['C(C(C(C(C(C)=O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C)(C(C(C(CN)O)O)O)=O', 'C(C(C(C(CO)O)O)O)=O']	Strecker Degradation, HC	-61.26
9920_0	['C(C(C(C(C(C)=O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C)(C(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-57.51
9921_0	['C(C(C(C(C(C)=O)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C)(C(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-49.21
9922_0	['C(C(C(C(C(C)=O)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C)(C(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-58.23
9923_0	['C(CC(C(C(C=O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-61.26
9924_0	['C(CC(C(C(C=O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CCN)O)O)O)=O']	Strecker Degradation, HC	-61.26
9925_0	['C(CC(C(C(C=O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(CC(C(C(CN)O)O)O)=O', 'C(C(C(C(CO)O)O)O)=O']	Strecker Degradation, HC	-61.26
9926_0	['C(CC(C(C(C=O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CCN)O)O)O)=O', 'C(C(C(C(CO)O)O)O)=O']	Strecker Degradation, HC	-61.26
9927_0	['C(CC(C(C(C=O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CC(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-57.51
9928_0	['C(CC(C(C(C=O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(CCN)O)O)O)=O']	Strecker Degradation, HC	-57.51
9929_0	['C(CC(C(C(C=O)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CC(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-49.21
9930_0	['C(CC(C(C(C=O)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(CCN)O)O)O)=O']	Strecker Degradation, HC	-49.21
9931_0	['C(CC(C(C(C=O)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-58.23
9932_0	['C(CC(C(C(C=O)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(CCN)O)O)O)=O']	Strecker Degradation, HC	-58.23
9933_0	['C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(C(CN)O)O)O)O)O', 'C(C(CO)O)=O']	Strecker Degradation, HC	-61.26
9934_0	['C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(C(CN)O)O)O)O)O', 'C(C(C(C(CO)O)O)O)=O']	Strecker Degradation, HC	-61.26
9935_0	['C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(C(CN)O)O)O)O)O', 'C(C(O)=O)=O']	Strecker Degradation, HC	-57.51
9936_0	['C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C(C(C(CN)O)O)O)O)O', 'C(C(C=O)O)(O)=O']	Strecker Degradation, HC	-49.21
9937_0	['C(C(C(C(C(CO)O)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(C(CN)O)O)O)O)O']	Strecker Degradation, HC	-58.23
9938_0	['C1(C(C(C(C1CO)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C1C(C(C(C1N)O)O)O)O']	Strecker Degradation, CC	-30.27
9939_0	['C1(C(C(C(C1CO)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C1C(C(C(C1N)O)O)O)O']	Strecker Degradation, CC	-30.27
9940_0	['C1(C(C(C(C1CO)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C1C(C(C(C1N)O)O)O)O']	Strecker Degradation, CC	-26.52
9941_0	['C1(C(C(C(C1CO)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C1C(C(C(C1N)O)O)O)O']	Strecker Degradation, CC	-18.22
9942_0	['C1(C(C(C(C1CO)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C1C(C(C(C1N)O)O)O)O']	Strecker Degradation, CC	-27.25
9943_0	['C1(C(C(C(C(C1)O)O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C1C(C(C(C(C1N)O)O)O)O']	Strecker Degradation, CC	-30.27
9944_0	['C1(C(C(C(C(C1)O)O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C1C(C(C(C(C1N)O)O)O)O']	Strecker Degradation, CC	-30.27
9945_0	['C1(C(C(C(C(C1)O)O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C1C(C(C(C(C1N)O)O)O)O']	Strecker Degradation, CC	-26.52
9946_0	['C1(C(C(C(C(C1)O)O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C1C(C(C(C(C1N)O)O)O)O']	Strecker Degradation, CC	-18.22
9947_0	['C1(C(C(C(C(C1)O)O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C1C(C(C(C(C1N)O)O)O)O']	Strecker Degradation, CC	-27.25
9948_0	['C(C(C(C(C(CO)O)O)=O)CO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)C(C(C(CO)O)O)N)=O']	Strecker Degradation, CC	-52.53
9949_0	['C(C(C(C(C(CO)O)O)=O)CO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CO)C(C(C(CO)O)O)N)=O']	Strecker Degradation, CC	-52.53
9950_0	['C(C(C(C(C(CO)O)O)=O)CO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CO)C(C(C(CO)O)O)N)=O']	Strecker Degradation, CC	-48.78
9951_0	['C(C(C(C(C(CO)O)O)=O)CO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CO)C(C(C(CO)O)O)N)=O']	Strecker Degradation, CC	-40.48
9952_0	['C(C(C(C(C(CO)O)O)=O)CO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)C(C(C(CO)O)O)N)=O']	Strecker Degradation, CC	-49.51
9953_0	['C(C(C(C(CO)C(CO)O)=O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CO)C(CO)O)N)O)=O']	Strecker Degradation, CC	-52.53
9954_0	['C(C(C(C(CO)C(CO)O)=O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(C(CO)C(CO)O)N)O)=O']	Strecker Degradation, CC	-52.53
9955_0	['C(C(C(C(CO)C(CO)O)=O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(CO)C(CO)O)N)O)=O']	Strecker Degradation, CC	-48.78
9956_0	['C(C(C(C(CO)C(CO)O)=O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(CO)C(CO)O)N)O)=O']	Strecker Degradation, CC	-40.48
9957_0	['C(C(C(C(CO)C(CO)O)=O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(CO)C(CO)O)N)O)=O']	Strecker Degradation, CC	-49.51
9958_0	['C(C(CO)C(C=O)O)(C(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CO)C(C(CO)O)N)O)=O']	Strecker Degradation, CC	-52.53
9959_0	['C(C(CO)C(C=O)O)(C(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(CO)C(C(CO)O)N)O)=O']	Strecker Degradation, CC	-52.53
9960_0	['C(C(CO)C(C=O)O)(C(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CO)C(C(CO)O)N)O)=O']	Strecker Degradation, CC	-48.78
9961_0	['C(C(CO)C(C=O)O)(C(CO)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CO)C(C(CO)O)N)O)=O']	Strecker Degradation, CC	-40.48
9962_0	['C(C(CO)C(C=O)O)(C(CO)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CO)C(C(CO)O)N)O)=O']	Strecker Degradation, CC	-49.51
9963_0	['C(C(C(C=O)O)O)(C(CO)CO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(C(CO)CO)N)O)O)=O']	Strecker Degradation, CC	-52.53
9964_0	['C(C(C(C=O)O)O)(C(CO)CO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(C(C(CO)CO)N)O)O)=O']	Strecker Degradation, CC	-52.53
9965_0	['C(C(C(C=O)O)O)(C(CO)CO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(C(CO)CO)N)O)O)=O']	Strecker Degradation, CC	-48.78
9966_0	['C(C(C(C=O)O)O)(C(CO)CO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(C(CO)CO)N)O)O)=O']	Strecker Degradation, CC	-40.48
9967_0	['C(C(C(C=O)O)O)(C(CO)CO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(C(CO)CO)N)O)O)=O']	Strecker Degradation, CC	-49.51
9968_0	['C(C(C(C(C(CO)=O)CO)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(CO)C(CO)N)O)O)=O']	Strecker Degradation, CC	-52.53
9969_0	['C(C(C(C(C(CO)=O)CO)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(C(CO)C(CO)N)O)O)=O']	Strecker Degradation, CC	-52.53
9970_0	['C(C(C(C(C(CO)=O)CO)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(CO)C(CO)N)O)O)=O']	Strecker Degradation, CC	-48.78
9971_0	['C(C(C(C(C(CO)=O)CO)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(CO)C(CO)N)O)O)=O']	Strecker Degradation, CC	-40.48
9972_0	['C(C(C(C(C(CO)=O)CO)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(CO)C(CO)N)O)O)=O']	Strecker Degradation, CC	-49.51
9973_0	['C(C(CO)O)(CC(C(C=O)O)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(CC(C(CO)O)N)O)O)=O']	Strecker Degradation, CC	-52.53
9974_0	['C(C(CO)O)(CC(C(C=O)O)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(CC(C(CO)O)N)O)O)=O']	Strecker Degradation, CC	-52.53
9975_0	['C(C(CO)O)(CC(C(C=O)O)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(CC(C(CO)O)N)O)O)=O']	Strecker Degradation, CC	-48.78
9976_0	['C(C(CO)O)(CC(C(C=O)O)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(CC(C(CO)O)N)O)O)=O']	Strecker Degradation, CC	-40.48
9977_0	['C(C(CO)O)(CC(C(C=O)O)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(CC(C(CO)O)N)O)O)=O']	Strecker Degradation, CC	-49.51
9978_0	['C(C(C(C(C=O)O)O)O)(CCO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(C(C(C(CCO)N)O)O)O)=O']	Strecker Degradation, CC	-52.53
9979_0	['C(C(C(C(C=O)O)O)O)(CCO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(C(C(C(CCO)N)O)O)O)=O']	Strecker Degradation, CC	-52.53
9980_0	['C(C(C(C(C=O)O)O)O)(CCO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(C(C(C(CCO)N)O)O)O)=O']	Strecker Degradation, CC	-48.78
9981_0	['C(C(C(C(C=O)O)O)O)(CCO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(C(C(C(CCO)N)O)O)O)=O']	Strecker Degradation, CC	-40.48
9982_0	['C(C(C(C(C=O)O)O)O)(CCO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(C(C(C(CCO)N)O)O)O)=O']	Strecker Degradation, CC	-49.51
9984_0	['C(CO)(CO)=O', 'C(CNCC(O)=O)=O']	['C(=O)=O', 'C=O', 'C(CNC(CO)CO)=O']	Strecker Degradation, CC	-26.38
9987_0	['C(CO)(CO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(C(CO)N)O']	Strecker Degradation, CC	-52.35
9988_0	['C(CO)(CO)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(C(CO)N)O']	Strecker Degradation, CC	-52.35
9989_0	['C(CO)(CO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(C(CO)N)O']	Strecker Degradation, CC	-48.6
9990_0	['C(CO)(CO)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(C(CO)N)O']	Strecker Degradation, CC	-40.3
9991_0	['C(CO)(CO)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(C(CO)N)O']	Strecker Degradation, CC	-49.33
9993_0	['C(CO)(CO)=O', 'C(C(C(CO)NCC(O)=O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CO)NC(CO)CO)O)=O']	Strecker Degradation, CC	-26.38
9995_0	['C(CC(CO)=O)=O', 'C(CNCC(O)=O)=O']	['C(=O)=O', 'C=O', 'C(CC(CO)NCC=O)=O']	Strecker Degradation, CC	-18.37
9996_0	['C(CC(CO)=O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'C(CC(CO)N)=O']	Strecker Degradation, CC	-44.34
9997_0	['C(CC(CO)=O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'C(CC(CO)N)=O']	Strecker Degradation, CC	-44.34
9998_0	['C(CC(CO)=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'C(CC(CO)N)=O']	Strecker Degradation, CC	-40.6
9999_0	['C(CC(CO)=O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'C(CC(CO)N)=O']	Strecker Degradation, CC	-32.3
10000_0	['C(CC(CO)=O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'C(CC(CO)N)=O']	Strecker Degradation, CC	-41.32
10009_0	['C(C)(C(CO)O)=O', 'C(CNCC(O)=O)=O']	['C(=O)=O', 'C=O', 'C(CNC(C)C(CO)O)=O']	Strecker Degradation, CC	-26.55
10010_0	['C(C)(C(CO)O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(=O)=O', 'C(C(CO)O)=O', 'CC(C(CO)O)N']	Strecker Degradation, CC	-52.53
10011_0	['C(C)(C(CO)O)=O', 'C(C(C(C(C(CO)O)O)O)N)(O)=O']	['C(=O)=O', 'C(C(C(C(CO)O)O)O)=O', 'CC(C(CO)O)N']	Strecker Degradation, CC	-52.53
10012_0	['C(C)(C(CO)O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(=O)=O', 'C(C(O)=O)=O', 'CC(C(CO)O)N']	Strecker Degradation, CC	-48.78
10013_0	['C(C)(C(CO)O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(=O)=O', 'C(C(C=O)O)(O)=O', 'CC(C(CO)O)N']	Strecker Degradation, CC	-40.48
10014_0	['C(C)(C(CO)O)=O', 'C(C(CO)N)(O)=O']	['C(CO)=O', 'C(=O)=O', 'CC(C(CO)O)N']	Strecker Degradation, CC	-49.51
